beyond computation	[28.          0.60031354  1.          0.        ]
the flexibility	[7.         0.75681114 0.         0.        ]
conjunctive normal form play	[19.          0.67406451  1.          0.        ]
these simplifications	[24.          0.70164894  1.          0.        ]
simplifications usually rely	[25.          0.69509378  1.          0.        ]
the syntax - based notions	[16.          0.61233921  0.          0.        ]
based notions	[17.          0.60967525  0.         -1.        ]
putnam 's " rule	[14.          0.71870748  0.          0.        ]
" rule	[14.          0.71773278  0.         -1.        ]
a fixed size	[10.          0.66631818  0.          0.        ]
epsilon - satisfiability	[19.          0.66189097  1.          0.        ]
epsilon - provability	[17.          0.66130829  1.          0.        ]
provability related	[19.          0.65168432  1.          0.        ]
both the stochastic bisimulation relation	[10.          0.68965843  0.          0.        ]
may contribute	[46.          0.66320889  0.          0.        ]
express exactly	[23.          0.64366371  1.          0.        ]
exactly the polynomial - time computable and bisimulation - invariant queries	[26.          0.63346822  1.          0.        ]
expressive power inside	[16.          0.64997775  1.          0.        ]
the elotos standard	[11.          0.77826485  0.          0.        ]
elotos	[11.          0.77642224  0.         -2.        ]
a graph representation	[22.          0.63073006  0.          0.        ]
explain unintended subsumption relations	[37.          0.64533089  2.          0.        ]
the asymptotic properties	[24.          0.69746065  1.          0.        ]
the transition kernel	[27.         0.7201707  1.         0.       ]
approach generalizes existing methods	[49.          0.66024311  1.          0.        ]
generalizes existing methods	[49.          0.65997444  1.         -1.        ]
a crucial role	[8.         0.70842245 0.         0.        ]
real - time aspects	[9.         0.84195055 0.         0.        ]
a protocol	[10.          0.72183316  0.          0.        ]
a natural algebraic theory	[17.         0.6854249  1.         0.       ]
all safety	[3.         0.61863524 0.         0.        ]
convexifying	[18.          0.65652432  0.          0.        ]
explore two	[18.          0.63823632  0.          0.        ]
two such left - sequential logics	[16.          0.65822569  0.          0.        ]
evaluated causing	[20.         0.6519883  1.         0.       ]
semantics takes	[42.          0.60875275  1.          0.        ]
those rules	[18.          0.62901693  0.          0.        ]
concluding whether	[9.         0.73049886 0.         0.        ]
the necessary collectives	[15.          0.74113779  1.          0.        ]
solve reachability problems	[26.          0.62906724  0.          0.        ]
a significant fragment	[22.          0.60261625  1.          0.        ]
the abstraction theorem	[7.        0.6379347 0.        0.       ]
the sort hierarchy	[12.          0.70334894  0.          0.        ]
distinguish informative terms	[19.          0.68138527  0.          0.        ]
stored	[47.         0.6968075  1.         0.       ]
gem detects termination	[48.          0.66518525  1.          0.        ]
the same exponential - space complexity	[26.          0.69503249  1.          0.        ]
a path expression	[14.          0.77131761  0.          0.        ]
repeated infinitely often	[19.         0.6644454  0.         0.       ]
also one	[12.         0.6748824  0.         0.       ]
some assumptions	[13.          0.66034739  1.          0.        ]
lattice - valued finite automata	[22.          0.75226399  0.         -1.        ]
safety and inevitability properties	[26.          0.70034407  1.          0.        ]
term - matching reduction	[21.          0.65744438  0.          0.        ]
matching reduction	[23.         0.6454535  0.        -1.       ]
handling corecursion	[16.          0.69257795  0.          0.        ]
this graphical calculus	[16.          0.65151452  1.          0.        ]
the satisfactory solution	[21.          0.74960939  1.          0.        ]
this purpose	[32.          0.58743067  1.          0.        ]
{ \sat } solver	[13.          0.66853382  2.          0.        ]
the two reductions	[38.          0.69102066  2.          0.        ]
two reductions	[38.          0.69821615  2.         -1.        ]
second reduction allows	[40.          0.72571982  2.          0.        ]
a termination proof	[22.          0.70285663  0.          0.        ]
a new framework	[15.          0.59308393  1.          0.        ]
a unique representation	[12.          0.68041503  0.          0.        ]
manzonetto 's phd thesis	[18.          0.70057712  1.          0.        ]
a partial answer	[16.          0.69126207  1.          0.        ]
a compiler	[11.          0.61193978  1.          0.        ]
problem becomes undecidable	[28.          0.59368846  1.          0.        ]
the tradition	[12.          0.62616518  0.          0.        ]
tradition	[11.          0.63663382  0.         -1.        ]
coinductively defined	[19.         0.6220389  1.         0.       ]
treat	[16.          0.56668122  0.          0.        ]
the structural part	[17.          0.71645742  1.          0.        ]
the language inclusion problem	[9.         0.70763238 1.         0.        ]
way paved	[18.          0.62607245  0.          0.        ]
first one	[48.          0.66190566  1.          0.        ]
the second one	[48.          0.58693913  1.          0.        ]
second one	[40.          0.58262566  1.         -1.        ]
folded	[49.          0.66546125  0.          0.        ]
the folding operation	[37.          0.65951364  0.          0.        ]
a finite prefix p	[14.          0.69086512  0.          0.        ]
automatically translated	[18.          0.69710508  0.          0.        ]
a second - order problem	[17.          0.70289306  1.          0.        ]
also explain	[39.          0.64717014  4.          0.        ]
multi - core processors	[28.          0.62850686  0.          0.        ]
- squares programming	[10.         0.7573127  0.         0.       ]
squares programming	[10.          0.75469281  0.         -1.        ]
made randomly	[14.          0.57995729  0.          0.        ]
the thick graph	[7.         0.62614233 0.         0.        ]
the abstraction	[8.         0.67118073 0.         0.        ]
abstraction holds	[8.         0.67086551 0.         0.        ]
" \varphi	[22.          0.70502167  0.          0.        ]
their processing	[9.         0.67630759 0.         0.        ]
often quite complicated	[9.         0.66325448 0.         0.        ]
these proof techniques	[7.         0.58956827 1.         0.        ]
based novel	[39.          0.61646073  0.          0.        ]
highly efficient	[25.          0.60314559  0.          0.        ]
the help	[25.          0.61160607  1.          0.        ]
the major methods	[9.         0.72864396 1.         0.        ]
string rewriting rules	[14.          0.68152304  2.          0.        ]
annotate programs	[7.         0.69502763 0.         0.        ]
syntactic expressions possibly containing bindings	[6.         0.80935309 0.         0.        ]
bindings	[ 6.          0.81139425  0.         -1.        ]
explored	[14.         0.6527819  1.         0.       ]
such a treatment	[27.          0.61856981  1.          0.        ]
accorded	[10.          0.72697164  1.          0.        ]
compares execution probabilities	[49.          0.63420229  0.          0.        ]
only extremal success probabilities	[28.          0.64261339  1.          0.        ]
a simple spectrum	[50.          0.64784953  0.          0.        ]
the fo	[6.         0.59533516 1.         0.        ]
namely scheduling	[12.          0.63742682  1.          0.        ]
our claim	[8.         0.63027342 0.         0.        ]
a saturator	[17.        0.738599  0.       -1.      ]
intuitively understood	[16.        0.792593  0.        0.      ]
just the knowledge	[15.          0.73356334  0.          0.        ]
